ZCTA5CE10,city,latitude,longitude,Area,Affect_area,pct,pop,household,affect
95749,San Andreas,38.195804,-120.679713,0,None Affected,None Affect,NA,NA,No
95757,Elk Grove,38.35,-121.42,39297.34028949672,None Affected,None Affect,40222,11878,No
95758,Elk Grove,38.406432,-121.43673,8379.11110850275,None Affected,None Affect,60435,21347,No
95759,Elk Grove,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95762,El Dorado Hills,38.684324,-121.06879,27856.93893357996,15432.84,55.4,38797,13827,Yes
95763,Folsom,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95765,Rocklin,38.817993,-121.2631,7960.979125966643,2417.4,30.37,33974,12546,Yes
95771,Spring Garden,40.036998,-121.831299,0,None Affected,None Affect,NA,NA,No
95776,Woodland,38.681254,-121.74189,59867.081838468504,None Affected,None Affect,21902,6824,No
95798,West Sacramento,38.619545,-121.961532,0,None Affected,None Affect,NA,NA,No
95799,West Sacramento,38.619545,-121.961532,0,None Affected,None Affect,NA,NA,No
95811,Sacramento,38.59,-121.49,1861.1205604592499,None Affected,None Affect,7595,4465,No
95812,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95813,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95814,Sacramento,38.580255,-121.49125,922.1381676892065,None Affected,None Affect,9922,6473,No
95815,Sacramento,38.611854,-121.44553,5275.094770705556,None Affected,None Affect,24680,10004,No
95816,Sacramento,38.571661,-121.46827,1326.6487276421608,None Affected,None Affect,15579,10137,No
95817,Sacramento,38.551106,-121.45996,1466.3319341849221,None Affected,None Affect,13534,6574,No
95818,Sacramento,38.556576,-121.49285,2557.1590137867697,None Affected,None Affect,19811,10143,No
95819,Sacramento,38.568855,-121.44099,2271.987728262279,None Affected,None Affect,17141,8036,No
95820,Sacramento,38.535795,-121.44663,3318.2732257999114,None Affected,None Affect,34480,13190,No
95821,Sacramento,38.623304,-121.38181,4627.151881026965,None Affected,None Affect,33550,16240,No
95822,Sacramento,38.51394,-121.49201,5468.705551874113,None Affected,None Affect,42347,16569,No
95823,Sacramento,38.477508,-121.44561,7547.36162777969,None Affected,None Affect,73985,24552,No
95824,Sacramento,38.518356,-121.44378,2596.5769951164307,None Affected,None Affect,30221,9689,No
95825,Sacramento,38.594205,-121.40726,3026.1214067336746,None Affected,None Affect,31084,16993,No
95826,Sacramento,38.550098,-121.37492,7477.515200160683,None Affected,None Affect,36628,16192,No
95827,Sacramento,38.566506,-121.32515,5016.433746521066,None Affected,None Affect,20269,7846,No
95828,Sacramento,38.484747,-121.4024,7900.113837649786,None Affected,None Affect,57862,18515,No
95829,Sacramento,38.476196,-121.34715,13302.885051618181,None Affected,None Affect,24755,7763,No
95830,Sacramento,38.498156,-121.2651,8337.71041957254,None Affected,None Affect,934,311,No
95831,Sacramento,38.494971,-121.53059,4823.8322333222595,None Affected,None Affect,41321,19186,No
95832,Sacramento,38.464667,-121.49643,5672.55654780863,None Affected,None Affect,11924,3222,No
95833,Sacramento,38.616891,-121.49623,5204.436107397764,None Affected,None Affect,37293,15007,No
95834,Sacramento,38.642805,-121.50466,6568.03371118653,None Affected,None Affect,25899,10085,No
95835,Sacramento,38.664824,-121.52061,5768.595091323322,None Affected,None Affect,35936,13606,No
95836,Sacramento,38.707236,-121.54983,0,None Affected,None Affect,NA,NA,No
95837,Sacramento,38.700244,-121.60207,11814.942129829467,None Affected,None Affect,315,144,No
95838,Sacramento,38.641223,-121.4417,5814.577349653828,None Affected,None Affect,36764,11587,No
95840,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95841,Sacramento,38.66152,-121.34361,2607.833693977822,None Affected,None Affect,19448,8804,No
95842,Sacramento,38.687718,-121.349,2504.7103226505856,None Affected,None Affect,31806,12111,No
95843,Antelope,38.716874,-121.3698,4122.547089548484,None Affected,None Affect,45048,14599,No
95851,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95852,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95853,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95857,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95860,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95864,Sacramento,38.587805,-121.37809,4170.827560788324,None Affected,None Affect,22447,10031,No
95865,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95866,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95867,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95873,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95887,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95894,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95899,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
95901,Marysville,39.15973,-121.53735,126785.71543084596,52151.27,41.13,31314,12250,Yes
95903,Beale AFB,39.125997,-121.36637,9330.49154156862,1647.87,17.66,1732,843,Yes
95910,Alleghany,39.465229,-120.84496,21939.131343552504,7149.73,32.59,86,81,Yes
95912,Arbuckle,38.97159,-122.02725,115726.07877020955,46219.05,39.94,4685,1566,Yes
95913,Artois,39.633265,-122.21009,0,None Affected,None Affect,NA,NA,No
95914,Bangor,39.425854,-121.35852,9390.736386699344,9390.74,100,578,285,Yes
95915,Belden,39.912222,-120.834958,14454.658081821377,4197.91,29.04,44,55,Yes
95916,Berry Creek,39.661519,-121.38193,66921.94994595727,35432.3,52.95,1441,1011,Yes
95917,Biggs,39.413477,-121.71162,44370.23093321824,1909.58,4.3,3155,1156,Yes
95918,Browns Valley,39.282171,-121.34733,45496.645072089676,39903.76,87.71,2339,1008,Yes
95919,Brownsville,39.453457,-121.26543,15824.623992076675,15824.62,100,1378,714,Yes
95920,Butte City,39.44223,-121.95216,44360.97511289801,None Affected,None Affect,274,134,No
95922,Camptonville,39.469943,-121.07321,42894.64373755782,16671.13,38.87,687,412,Yes
95923,Canyondam,40.187554,-121.1152,6361.0082202011945,None Affected,None Affect,58,214,No
95924,Cedar Ridge,39.26599,-120.64145,0,None Affected,None Affect,NA,NA,No
95925,Challenge,39.466279,-121.20936,22638.161938075387,11896.14,52.55,295,163,Yes
95926,Chico,39.745973,-121.84259,4891.527918352147,81.1,1.66,37725,16385,Yes
95927,Chico,39.805255,-121.684124,0,None Affected,None Affect,NA,NA,No
95928,Chico,39.720955,-121.81888,89574.30977931237,30019.58,33.51,36511,15496,Yes
95929,Chico,39.731406,-121.801215,0,None Affected,None Affect,NA,NA,No
95930,Clipper Mills,39.563522,-121.13191,10831.447961349237,8379.56,77.36,69,52,Yes
95931,College City,39.169245,-122.290204,0,None Affected,None Affect,NA,NA,No
95932,Colusa,39.254875,-122.04572,80739.397234991,None Affected,None Affect,7718,3047,No
95934,Crescent Mills,40.074042,-120.93973,13323.801036339453,None Affected,None Affect,274,161,No
95935,Dobbins,39.381883,-121.21763,15158.529695028916,13648.84,90.04,631,332,Yes
95936,Downieville,39.567001,-120.8384,67191.58091182036,11769.07,17.52,352,297,Yes
95937,Dunnigan,38.931025,-121.94518,32544.85888957811,9454.01,29.05,1491,595,Yes
95938,Durham,39.624259,-121.79152,46006.51101603526,7.85,0.02,3787,1525,Yes
95939,Elk Creek,39.535446,-122.57667,197728.2132563469,38529.49,19.49,604,308,Yes
95940,Feather Falls,39.585648,-121.259009,0,None Affected,None Affect,NA,NA,No
95941,Forbestown,39.51642,-121.26853,10135.713971474419,9852.82,97.21,563,383,Yes
95942,Forest Ranch,40.044865,-121.59415,35794.22384963729,18990.66,53.06,1301,965,Yes
95943,Glenn,39.605289,-122.03231,41893.98713580511,None Affected,None Affect,879,380,No
95944,Goodyears Bar,39.545514,-120.88512,32396.769381067108,15394.91,47.52,46,40,Yes
95945,Grass Valley,39.202725,-121.02076,41656.77070344454,35964.44,86.34,25199,12405,Yes
95946,Penn Valley,39.207828,-121.20021,27497.369041202463,27050.9,98.38,9790,4728,Yes
95947,Greenville,40.144573,-120.88311,83545.98314009521,None Affected,None Affect,1899,1012,No
95948,Gridley,39.35217,-121.71129,50101.89163284925,None Affected,None Affect,10810,4015,No
95949,Grass Valley,39.13255,-121.0981,89452.77212293407,74019.6,82.75,19741,8938,Yes
95950,Grimes,39.070128,-121.8981,32769.63004705238,None Affected,None Affect,569,202,No
95951,Hamilton City,39.738889,-122.01675,12366.927230909503,None Affected,None Affect,2601,775,No
95953,Live Oak,39.25209,-121.69439,72984.44151330832,None Affected,None Affect,10718,3407,No
95954,Magalia,39.888074,-121.59048,46204.85987816585,35311.17,76.42,12251,5863,Yes
95955,Maxwell,39.283329,-122.20206,78727.52810758069,8260.49,10.49,1517,608,Yes
95956,Meadow Valley,39.93935,-121.06047,43321.46825122162,2806.41,6.48,401,534,Yes
95957,Meridian,39.070323,-121.83065,45113.38891888846,None Affected,None Affect,761,336,No
95958,Nelson,39.556251,-121.803777,0,None Affected,None Affect,NA,NA,No
95959,Nevada City,39.299405,-120.95144,159595.38674388587,86714.97,54.33,17838,8600,Yes
95960,North San Juan,39.396152,-121.08227,30925.832840341354,20374.6,65.88,796,437,Yes
95961,Olivehurst,39.089929,-121.55053,29730.690358927746,None Affected,None Affect,26510,8799,No
95962,Oregon House,39.355688,-121.2548,19096.715094225,17554.62,91.92,1567,765,Yes
95963,Orland,39.760968,-122.218,199294.43486729125,71880.36,36.07,15493,5853,Yes
95965,Oroville,39.558586,-121.58923,215407.51672985504,97926.93,45.46,20384,8002,Yes
95966,Oroville,39.491076,-121.49468,123391.70107737322,110453.47,89.51,30643,13148,Yes
95967,Paradise,39.723898,-121.572986,0,None Affected,None Affect,NA,NA,No
95968,Palermo,39.434644,-121.55043,992.9495791079765,992.95,100,1412,514,Yes
95969,Paradise,39.750422,-121.61026,37973.236223704735,24983.45,65.79,27549,13621,Yes
95970,Princeton,39.415041,-122.02487,30294.786182932672,None Affected,None Affect,530,261,No
95971,Quincy,39.957324,-120.98366,64943.09464775721,None Affected,None Affect,5970,2920,No
95972,Rackerby,39.441356,-121.31354,0,None Affected,None Affect,NA,NA,No
95973,Chico,39.793465,-121.87946,214194.75670772453,39725.12,18.55,31957,13510,Yes
95974,Richvale,39.496465,-121.74712,5374.096676402989,None Affected,None Affect,8,3,No
95975,Rough And Ready,39.224179,-121.14539,6005.949920605415,6005.95,100,1769,855,Yes
95976,Chico,39.723898,-121.572986,0,None Affected,None Affect,NA,NA,No
95977,Smartville,39.19322,-121.28975,25176.720389383798,17333.93,68.85,1678,704,Yes
95978,Stirling City,39.904478,-121.52805,4045.105260090277,1477.35,36.52,143,71,Yes
95979,Stonyford,39.331444,-122.47943,183836.74025121462,44992.75,24.47,597,428,Yes
95980,Storrie,39.918503,-121.337404,0,None Affected,None Affect,NA,NA,No
95981,Strawberry Valley,39.584801,-121.08762,26423.86371448046,10013.37,37.9,97,346,Yes
95982,Sutter,39.16855,-121.76465,28456.653822377975,None Affected,None Affect,3221,1217,No
95983,Taylorsville,40.06686,-120.77442,75449.20043191664,None Affected,None Affect,428,297,No
95984,Twain,40.017767,-121.05989,21241.245090917448,5604.54,26.39,120,91,Yes
95986,Washington,39.340422,-120.79166,5244.323258844446,1289.22,24.58,162,121,Yes
95987,Williams,39.139543,-122.20563,214259.34056273586,47345.53,22.1,5992,1854,Yes
95988,Willows,39.499754,-122.20773,199248.3251156975,102748.61,51.57,8857,3543,Yes
95991,Yuba City,39.114138,-121.6196,26741.52899508951,None Affected,None Affect,40593,15139,No
95992,Yuba City,39.020133,-121.681345,0,None Affected,None Affect,NA,NA,No
95993,Yuba City,39.109272,-121.68033,54786.29051262078,None Affected,None Affect,36067,12388,No
96001,Redding,40.56816,-122.41519,57312.72533367575,42544.03,74.23,33865,14846,Yes
96002,Redding,40.539302,-122.33279,19814.783880411072,19116.99,96.48,33298,13374,Yes
96003,Redding,40.641389,-122.34206,166377.47916716314,68475.05,41.16,44461,19402,Yes
96006,Adin,41.190742,-120.90294,103704.7390327786,None Affected,None Affect,557,307,No
96007,Anderson,40.45453,-122.31101,84223.8686529051,68912.18,81.82,22841,9487,Yes
96008,Bella Vista,40.732501,-122.11264,23311.749579777996,19717.42,84.58,1231,485,Yes
96009,Bieber,41.119727,-121.1362,142421.98307683936,None Affected,None Affect,569,285,No
96010,Big Bar,40.723792,-123.34016,257382.86508673392,2002.74,0.78,239,153,Yes
96011,Big Bend,41.027553,-121.91847,205643.45206921117,17818.26,8.66,218,191,Yes
96013,Burney,40.926289,-121.68452,148848.58404879045,None Affected,None Affect,4212,2033,No
96014,Callahan,41.32211,-122.81535,85268.59500437518,None Affected,None Affect,211,124,No
96015,Canby,41.425912,-120.90316,160364.77679820114,None Affected,None Affect,465,156,No
96016,Cassel,40.929301,-121.55711,27358.165240508635,None Affected,None Affect,366,238,No
96017,Castella,41.109487,-122.33133,93939.36754593095,None Affected,None Affect,171,184,No
96019,Shasta Lake,40.682393,-122.36824,7015.575770079429,5060.16,72.13,10082,4148,Yes
96020,Chester,40.289788,-121.23263,25871.65846098481,None Affected,None Affect,2416,1752,No
96021,Corning,39.918271,-122.21393,154455.51288765264,40669.32,26.33,16097,6337,Yes
96022,Cottonwood,40.360583,-122.33544,155332.93394173877,99156.73,63.83,15768,6443,Yes
96023,Dorris,41.963883,-121.89165,176307.51370289596,None Affected,None Affect,1240,603,No
96024,Douglas City,40.606673,-122.92335,114292.25521733909,None Affected,None Affect,1145,670,No
96025,Dunsmuir,41.221077,-122.28003,58887.15261000191,None Affected,None Affect,2310,1502,No
96027,Etna,41.414707,-122.96832,305958.14710165287,None Affected,None Affect,2227,1108,No
96028,Fall River Mills,41.056097,-121.49021,108587.0451162857,None Affected,None Affect,1464,795,No
96029,Flournoy,39.861821,-122.48014,22355.203217298105,19130.41,85.57,124,68,Yes
96031,Forks Of Salmon,41.228397,-123.20187,227422.3198324297,1451.45,0.64,158,154,Yes
96032,Fort Jones,41.615475000000004,-122.87744000000001,292387.41008337546,None Affected,None Affect,2407,1196,No
96033,French Gulch,40.736679,-122.61121,92827.53870592953,15117.37,16.29,432,216,Yes
96034,Gazelle,41.441194,-122.64688,70980.41581428875,None Affected,None Affect,294,177,No
96035,Gerber,40.039257,-122.16555,29883.229799985715,23281.26,77.91,3324,1308,Yes
96037,Greenview,41.53101,-122.95666,2653.2341645252145,None Affected,None Affect,308,157,No
96038,Grenada,41.604392,-122.52666,11419.358954012783,None Affected,None Affect,589,291,No
96039,Happy Camp,41.82087,-123.43126,399942.27061872993,None Affected,None Affect,1251,695,No
96040,Hat Creek,40.788512,-121.47668,79040.17657252551,None Affected,None Affect,341,207,No
96041,Hayfork,40.524496,-123.18307,210636.24743075683,None Affected,None Affect,2747,1653,No
96044,Hornbrook,41.925752,-122.52253,91474.34878619251,None Affected,None Affect,1022,681,No
96046,Hyampom,40.639108,-123.47525,114833.07694402445,None Affected,None Affect,304,227,No
96047,Igo,40.472993,-122.63707,131952.85041703892,51867.78,39.31,1004,556,Yes
96048,Junction City,40.850776,-122.92043,98372.85181125977,None Affected,None Affect,736,406,No
96049,Redding,40.709783,-122.311628,10186.875862233079,None Affected,None Affect,95,63,No
96050,Klamath River,41.831947,-122.9206,183399.9645279298,None Affected,None Affect,414,318,No
96051,Lakehead,40.939342,-122.42246,210644.4872998268,34648.19,16.45,1139,873,Yes
96052,Lewiston,40.743423,-122.81414,50467.25010724563,None Affected,None Affect,1460,907,No
96053,Mcarthur,40.446063,-120.664132,0,None Affected,None Affect,NA,NA,No
96054,Lookout,41.285897,-121.16094,82883.00357928356,None Affected,None Affect,366,220,No
96055,Los Molinos,40.041399,-122.09793,40866.77732922639,21078.23,51.58,3935,1775,Yes
96056,Mcarthur,41.114424,-121.332,218951.7041320261,None Affected,None Affect,1642,884,No
96057,Mccloud,41.263103,-122.10297,202578.07414517255,None Affected,None Affect,1355,1064,No
96058,Macdoel,41.790562,-121.94214,280291.54321861314,None Affected,None Affect,798,446,No
96059,Manton,40.437443,-121.84678,50210.54389061111,42327.45,84.3,688,355,Yes
96061,Mill Creek,40.310324,-121.43316,26486.377612265034,6609.03,24.95,36,167,Yes
96062,Millville,40.577799,-122.10148,46826.48943564379,39821.94,85.04,1105,439,Yes
96063,Mineral,40.371043,-121.58245,7691.079996019894,4601.11,59.82,125,345,Yes
96064,Montague,41.736424,-122.40008,308850.9500044132,None Affected,None Affect,4574,2265,No
96065,Montgomery Creek,40.876184,-121.88975,54512.38189656441,27193.92,49.89,357,221,Yes
96067,Mount Shasta,41.317771,-122.31207,87534.17268578532,None Affected,None Affect,7165,3974,No
96068,Nubieber,41.102891,-121.19828,25810.986091475857,None Affected,None Affect,183,54,No
96069,Oak Run,40.705474,-122.021,56799.338730109164,43421.64,76.45,982,502,Yes
96070,Obrien,40.735153,-122.1944,0,None Affected,None Affect,NA,NA,No
96071,Old Station,40.646417,-121.4418,51399.78074552332,None Affected,None Affect,125,212,No
96073,Palo Cedro,40.562648,-122.2255,28705.094431608333,18333.15,63.87,4082,1619,Yes
96074,Paskenta,39.878018,-122.57972,64208.43561021999,44430.02,69.2,260,75,Yes
96075,Paynes Creek,40.338253,-121.84025,44066.35881346666,33523.83,76.08,369,207,Yes
96076,Platina,40.366349,-122.94566,132564.3928097054,24627.24,18.58,166,157,Yes
96078,Proberta,40.12517,-122.204141,0,None Affected,None Affect,NA,NA,No
96079,Shasta Lake,40.686639,-122.334778,0,None Affected,None Affect,NA,NA,No
96080,Red Bluff,40.183837,-122.24074,393794.4944323958,212175.98,53.88,28764,12256,Yes
96084,Round Mountain,40.871548,-121.98807,68158.74457485668,26177.76,38.41,625,323,Yes
96085,Scott Bar,41.734832,-123.07218,47822.91356581963,None Affected,None Affect,85,60,No
96086,Seiad Valley,41.86235,-123.24091,164690.72649906488,None Affected,None Affect,338,215,No
96087,Shasta,40.608728,-122.51427,53271.8736689159,25134.8,47.18,600,271,Yes
96088,Shingletown,40.504853,-121.83501,100996.624516547,67052.81,66.39,4506,2567,Yes
96089,Shasta Lake,40.657893,-122.427333,0,None Affected,None Affect,NA,NA,No
96090,Tehama,40.024337,-122.12378,680.0614157372991,680.06,100,421,197,Yes
96091,Trinity Center,41.004651,-122.71541,290259.69008511706,None Affected,None Affect,699,845,No
96092,Vina,39.941595,-122.03746,31612.851218359207,21141.51,66.88,496,177,Yes
96093,Weaverville,40.734483,-122.93982,37552.4223167344,None Affected,None Affect,4133,1939,No
96094,Weed,41.460403,-122.38544,161105.298416696,None Affected,None Affect,6630,3305,No
96095,Whiskeytown,40.607134,-122.54626,0,None Affected,None Affect,NA,NA,No
96096,Whitmore,40.63446,-121.91202,72940.44132846978,32248.29,44.21,695,343,Yes
96097,Yreka,41.749249,-122.64479,122313.94417827684,None Affected,None Affect,10031,4815,No
96099,Redding,40.704337,-122.387808,0,None Affected,None Affect,NA,NA,No
96101,Alturas,41.439363,-120.58771,380768.7186735826,None Affected,None Affect,5490,2786,No
96103,Blairsden-Graeagle,39.779486,-120.64058,80681.13804783442,2082.36,2.58,1725,1988,Yes
